"pathway_id","cpd_id","pathway_name"
"map00071","C00154","Fatty acid degradation - Homo sapiens (human)"
"map00071","C00162","Fatty acid degradation - Homo sapiens (human)"
"map00071","C00226","Fatty acid degradation - Homo sapiens (human)"
"map00071","C00229","Fatty acid degradation - Homo sapiens (human)"
"map00071","C00249","Fatty acid degradation - Homo sapiens (human)"
"map00071","C00332","Fatty acid degradation - Homo sapiens (human)"
"map00071","C00340","Fatty acid degradation - Homo sapiens (human)"
"map00071","C00435","Fatty acid degradation - Homo sapiens (human)"
"map00071","C00489","Fatty acid degradation - Homo sapiens (human)"
"map00071","C00517","Fatty acid degradation - Homo sapiens (human)"
"map00071","C00527","Fatty acid degradation - Homo sapiens (human)"
"map00071","C00638","Fatty acid degradation - Homo sapiens (human)"
"map00071","C00823","Fatty acid degradation - Homo sapiens (human)"
"map00071","C00877","Fatty acid degradation - Homo sapiens (human)"
"map00071","C01144","Fatty acid degradation - Homo sapiens (human)"
"map00071","C01371","Fatty acid degradation - Homo sapiens (human)"
"map00071","C01832","Fatty acid degradation - Homo sapiens (human)"
"map00071","C01944","Fatty acid degradation - Homo sapiens (human)"
"map00071","C02593","Fatty acid degradation - Homo sapiens (human)"
"map00071","C02990","Fatty acid degradation - Homo sapiens (human)"
"map00071","C03221","Fatty acid degradation - Homo sapiens (human)"
"map00071","C03547","Fatty acid degradation - Homo sapiens (human)"
"map00071","C03561","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05102","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05258","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05259","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05260","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05261","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05262","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05263","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05264","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05265","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05266","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05267","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05268","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05269","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05270","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05271","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05272","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05273","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05274","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05275","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05276","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05279","Fatty acid degradation - Homo sapiens (human)"
"map00071","C05280","Fatty acid degradation - Homo sapiens (human)"
"map00071","C20683","Fatty acid degradation - Homo sapiens (human)"
"map00100","C00187","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C00448","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C00751","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C01054","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C01164","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C01189","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C01561","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C01673","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C01694","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C01724","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C01753","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C01789","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C01802","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C01902","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C01943","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C02141","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C02530","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C03428","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C03845","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C04525","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C05103","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C05107","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C05108","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C05109","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C05437","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C05439","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C05440","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C05441","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C05442","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C05443","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C07712","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C08813","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C08821","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C08830","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C11455","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C11508","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C11522","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C11523","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C15776","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C15777","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C15780","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C15781","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C15782","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C15783","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C15808","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C15816","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C15915","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C18231","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C21106","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C22112","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C22116","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C22119","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C22120","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C22121","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C22122","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C22123","Steroid biosynthesis - Homo sapiens (human)"
"map00100","C22136","Steroid biosynthesis - Homo sapiens (human)"
"map00120","C00037","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C00187","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C00245","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C00695","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C01301","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C01794","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C01921","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C02528","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C03594","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C04554","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C04722","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05122","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05337","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05444","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05445","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05446","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05447","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05448","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05449","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05451","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05452","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05453","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05454","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05455","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05460","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05465","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05466","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05467","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C05468","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C06341","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C13550","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C15518","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C15519","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C15520","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C15610","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C15613","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C15614","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C17331","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C17332","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C17333","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C17335","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C17336","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C17337","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C17339","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C17343","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C17345","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00120","C17346","Primary bile acid biosynthesis - Homo sapiens (human)"
"map00130","C00082","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C00156","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C00223","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C00251","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C00341","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C00353","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C00390","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C00423","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C00544","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C00811","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C00828","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C00885","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C01179","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C02059","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C02477","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C02483","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C02730","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C02949","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C03160","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C03313","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C03657","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C03964","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C03993","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C04145","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C05427","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C05807","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C05817","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C05819","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C05847","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C05848","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C05849","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C06986","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C10793","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C13309","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C14151","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C14152","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C14153","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C14154","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
"map00130","C14155","Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)"
