,log2foldchange,pval,qval,gene_symbol,is_significant
36074,0.065930616,0.772720458,0.896462673,NA,FALSE
36075,0.691364794,0.178065907,0.415642536,LOC728158,FALSE
36076,-0.179132917,0.67072481,0.841462296,NA,FALSE
36077,-0.481417004,0.028439626,0.135661695,NA,FALSE
36078,0.227272091,0.668737243,0.840122281,NA,FALSE
36079,-0.541431399,0.202985673,0.44881569,NA,FALSE
36080,0.382129835,0.477846279,0.713052858,NA,FALSE
36081,-0.328951166,0.248454057,0.503743709,NA,FALSE
36082,0.263751126,0.531501192,0.751748517,LOC105371841,FALSE
36083,1.106445788,0.032618866,0.148044037,LOC107985323,FALSE
36084,-1.347883643,0.042837124,0.175641166,NA,FALSE
36085,0.581383051,0.219770007,0.469427501,LOC105375118,FALSE
36086,-1.326436567,0.009876154,0.068325488,NA,FALSE
36087,-0.051519926,0.905013869,0.959858633,LOC105370689,FALSE
36088,0.60461365,0.094190088,0.28610402,NA,FALSE
36089,0.022977859,0.879356009,0.94817527,NA,FALSE
36090,0.167854907,0.786067136,0.903578083,NA,FALSE
36091,-0.142746597,0.604038643,0.800544416,NA,FALSE
36092,0.45706762,0.110273505,0.314727817,NA,FALSE
36093,-0.175883035,0.593471916,0.793895215,NA,FALSE
36094,-0.643995864,0.166331244,0.400219583,NA,FALSE
36095,-1.20486068,0.046006737,0.183866168,GUCA1ANB,FALSE
36097,0.130788368,0.76369168,0.892035164,NA,FALSE
36098,0.24606669,0.559655487,0.770921056,NA,FALSE
36099,0.953978888,0.032672073,0.148155287,NA,FALSE
36100,0.365697674,0.081345146,0.261255161,NA,FALSE
36101,0.109699685,0.716339076,0.867832234,NA,FALSE
36104,0.237731234,0.734536483,0.876403896,NA,FALSE
36105,0.291484782,0.504241934,0.73295969,NA,FALSE
36106,0.204975482,0.405673251,0.657714405,LOC107984016,FALSE
36107,0.530710414,0.152707864,0.381209407,NA,FALSE
36109,0.658159066,0.223134019,0.47313608,NA,FALSE
36110,-0.374594412,0.522674337,0.746103123,NA,FALSE
36111,-0.397895671,0.464188035,0.702480581,NA,FALSE
36112,0.683179275,0.148325704,0.374654745,NA,FALSE
36113,-0.792542123,0.066530503,0.231077008,NA,FALSE
36114,0.141470347,0.715528267,0.867448674,NA,FALSE
36115,-0.173979953,0.68113855,0.847680144,NA,FALSE
36116,0.270226513,0.16848718,0.402907482,NA,FALSE
36117,-0.720940418,0.04919418,0.192135511,NA,FALSE
36118,-0.236502505,0.147720864,0.373921315,NA,FALSE
36119,-0.132371015,0.815215275,0.918374868,NA,FALSE
36120,0.149832841,0.499928239,0.729893458,NA,FALSE
36121,0.092326643,0.788317645,0.90484962,NA,FALSE
36122,-0.209777668,0.655681557,0.8324649,NA,FALSE
36123,-0.281767664,0.478510404,0.713678312,NA,FALSE
36124,-0.203617185,0.500388561,0.730233611,NA,FALSE
36125,0.337931016,0.046705794,0.185973424,NA,FALSE
36126,-0.638732956,0.140729419,0.363435142,NA,FALSE
36127,0.645443377,0.170933481,0.405987609,NA,FALSE
36129,0.235513594,0.533860833,0.753624024,NA,FALSE
36130,-0.519100041,0.019929506,0.108361131,NA,FALSE
36132,-0.159552226,0.739782685,0.879352067,LOC105374802,FALSE
36133,-0.144323385,0.26949125,0.526577689,NA,FALSE
36134,0.092017643,0.843948241,0.931440617,NA,FALSE
36135,-0.087076714,0.836902436,0.928577695,NA,FALSE
36136,-0.820491196,0.124429013,0.338022596,NA,FALSE
36137,-0.050764954,0.857563462,0.937994523,NA,FALSE
36138,-0.558610212,0.195069355,0.438495643,NA,FALSE
36139,0.207440668,0.418783813,0.668009607,NA,FALSE
36140,0.11908629,0.643702791,0.825353212,NA,FALSE
36141,-0.191253804,0.687005731,0.850562029,NA,FALSE
36142,0.652255148,0.03255082,0.147913807,NA,FALSE
36143,0.748260401,0.320387393,0.579723691,NA,FALSE
36144,-0.478266482,0.287790241,0.54598731,NA,FALSE
36145,0.117693905,0.587483021,0.789640958,NA,FALSE
36146,0.649345555,0.013197396,0.082495573,NA,FALSE
36147,0.137050349,0.733063526,0.875722792,NA,FALSE
36148,0.477766736,0.310718153,0.569602942,NA,FALSE
36149,0.4038202,0.36608628,0.622822113,NA,FALSE
36150,0.355798243,0.4693273,0.706688233,NA,FALSE
36151,-0.199856875,0.643346476,0.825243756,NA,FALSE
36152,0.36500776,0.152515379,0.380991361,NA,FALSE
36153,0.059966876,0.886723331,0.951187222,NA,FALSE
36154,-0.021702788,0.955508744,0.981342229,NA,FALSE
36155,0.318979559,0.469154062,0.706631088,NA,FALSE
36156,0.053315713,0.900515321,0.957467184,NA,FALSE
36157,-0.319694228,0.360153906,0.617173691,NA,FALSE
36158,0.445813077,0.27511224,0.532718926,NA,FALSE
36159,-0.372128004,0.118762094,0.32831991,NA,FALSE
36160,-0.113407414,0.54654145,0.761810628,NA,FALSE
36162,-0.337720524,0.234577557,0.487605934,NA,FALSE
36163,-0.556333303,0.148623191,0.375011707,NA,FALSE
36164,-0.01946956,0.953742886,0.980621398,NA,FALSE
36165,-0.069856944,0.863922809,0.940951657,NA,FALSE
36166,-0.368715252,0.506850061,0.734880311,NA,FALSE
36167,0.580996708,0.227093198,0.4775621,NA,FALSE
36168,-0.72154271,0.180484127,0.419105026,NA,FALSE
36169,-0.167943295,0.577518701,0.783218219,NA,FALSE
36170,1.268235355,0.00842715,0.061490098,NA,FALSE
36171,-0.286928163,0.208183358,0.455299978,NA,FALSE
36172,-0.352003387,0.035072408,0.154648319,NA,FALSE
36173,-0.683655024,0.084555111,0.266729755,NA,FALSE
36174,0.404469488,0.369259489,0.625048409,NA,FALSE
36175,-0.429842076,0.058963589,0.214763564,NA,FALSE
36176,0.451315219,0.315275558,0.574550945,NA,FALSE
36177,-0.589971244,0.061306948,0.219722873,NA,FALSE
36178,-0.464323941,0.257213012,0.51347761,NA,FALSE
36180,-0.161284551,0.712909824,0.865710052,NA,FALSE
36181,-0.137747729,0.835376221,0.927892799,HERC3,FALSE
36182,0.487428322,0.024727979,0.124691963,NA,FALSE
36183,-0.266801832,0.530970789,0.751416712,NA,FALSE
36185,-0.999062473,0.094950849,0.287449527,NA,FALSE
36186,-0.362016017,0.450568169,0.691679745,NA,FALSE
36187,-0.209765282,0.545780038,0.761479409,NA,FALSE
36188,0.307598738,0.55452204,0.767174883,NA,FALSE
36189,0.451956529,0.027348041,0.132512732,NA,FALSE
36190,-1.391827627,0.011186005,0.074293532,NA,FALSE
36191,-0.914456287,0.080037091,0.259031652,NA,FALSE
36192,-0.289056466,0.504902767,0.733541011,NA,FALSE
36193,-0.211817417,0.144187868,0.368376034,NA,FALSE
36194,-0.490278283,0.269281701,0.526477847,NA,FALSE
36195,0.181451,0.742956095,0.88094674,LOC105376380,FALSE
36198,0.47646421,0.07861068,0.256402148,NA,FALSE
36199,0.371415673,0.352500489,0.610507528,NA,FALSE
36200,-0.78589541,0.020850599,0.111723871,NA,FALSE
36201,-0.463407806,0.343323329,0.602059513,NA,FALSE
36202,-0.061704973,0.776288476,0.898316912,NA,FALSE
36203,0.534235735,0.168920472,0.403442091,NA,FALSE
36205,-0.254690351,0.664741061,0.837436447,NA,FALSE
36206,-0.108664322,0.551847351,0.765638457,NA,FALSE
36207,0.092460063,0.657038113,0.833128157,NA,FALSE
36208,0.201879442,0.711418312,0.865241862,NA,FALSE
36209,-0.003697438,0.984499123,0.993853292,NA,FALSE
36210,-0.324618571,0.59049829,0.791918713,NA,FALSE
36211,0.030733053,0.905333069,0.9599177,NA,FALSE
36213,-0.490249548,0.319959026,0.579177972,NA,FALSE
36214,-0.371586152,0.163163385,0.395901118,NA,FALSE
36215,-0.348831645,0.308930571,0.56753473,NA,FALSE
36216,-0.325650433,0.187578076,0.428728104,NA,FALSE
36217,-0.376589469,0.060182457,0.2175461,NA,FALSE
36218,0.210922281,0.718987678,0.86873358,NA,FALSE
36219,0.410595195,0.368243,0.624167018,NA,FALSE
36220,0.320506124,0.072642583,0.243816259,NA,FALSE
36221,0.213109791,0.641521655,0.824291614,NA,FALSE
36222,-0.522197353,0.252527817,0.507932375,NA,FALSE
36224,0.360003816,0.327663774,0.587151793,NA,FALSE
36225,0.015483942,0.96172991,0.984132668,NA,FALSE
36226,-0.017291112,0.93853573,0.974420998,NA,FALSE
36227,0.071532111,0.797538599,0.909602676,NA,FALSE
36228,-0.29295775,0.489173735,0.721734653,NA,FALSE
36229,-0.205963975,0.49873692,0.72890018,NA,FALSE
36230,0.052976762,0.863499869,0.940715274,NA,FALSE
36231,-0.044008376,0.74931052,0.884117378,NA,FALSE
36232,0.269941662,0.122123749,0.333911489,NA,FALSE
36234,0.509993771,0.394406012,0.647232546,NA,FALSE
36235,-0.54197187,0.113466057,0.31987408,NA,FALSE
36236,-0.452971981,0.222536274,0.47249491,NA,FALSE
36237,0.983796775,0.007521151,0.056972133,NA,FALSE
36238,-0.455698375,0.080929333,0.260629677,NA,FALSE
36239,-0.837069858,0.135407128,0.35563229,NA,FALSE
36240,-0.12874958,0.696189139,0.856083769,LOC729870,FALSE
36241,0.306390622,0.032269611,0.147152203,NA,FALSE
36242,0.251063515,0.506779661,0.734852726,NA,FALSE
36243,-0.75295199,0.152060652,0.380297302,NA,FALSE
36244,-0.912875498,0.018006511,0.101419371,NA,FALSE
36245,-1.014469517,0.047477218,0.187849352,NA,FALSE
36246,0.433026805,0.292525056,0.550824228,NA,FALSE
36247,-0.285111676,0.338070049,0.597258162,NA,FALSE
36248,-0.354642649,0.077106397,0.253272375,NA,FALSE
36249,-0.170594249,0.623340142,0.812545179,NA,FALSE
36250,1.263814439,0.016643112,0.096202612,NA,FALSE
36251,-0.733509764,0.074787543,0.248695288,NA,FALSE
36252,-0.30518928,0.19487666,0.438148809,NA,FALSE
36253,-0.009849324,0.946601676,0.977552925,NA,FALSE
36254,0.265327409,0.571994422,0.77899259,NA,FALSE
36255,-0.104139161,0.772751422,0.896470139,NA,FALSE
36256,1.205667044,0.010303151,0.07036059,NA,FALSE
36257,-0.381549243,0.331569286,0.590686577,LOC112267986,FALSE
36258,0.138878964,0.530317712,0.751108968,NA,FALSE
36259,-0.212813256,0.244477282,0.499549201,NA,FALSE
36260,0.333506606,0.552049858,0.765638457,NA,FALSE
36261,0.332659809,0.071426442,0.241116194,NA,FALSE
36262,-0.208856644,0.660249471,0.835032506,NA,FALSE
