"","GeneID","Cluster"
"45607","ENSG00000286144","cluster8"
"45608","ENSG00000254863","cluster8"
"45609","ENSG00000264482","cluster8"
"45610","ENSG00000201690","cluster8"
"45611","ENSG00000265164","cluster8"
"45612","ENSG00000279421","cluster8"
"45613","ENSG00000266307","cluster8"
"45614","ENSG00000200681","cluster8"
"45615","ENSG00000207439","cluster8"
"45616","ENSG00000268964","cluster8"
"45617","ENSG00000236717","cluster8"
"45618","ENSG00000267713","cluster8"
"45619","ENSG00000288553","cluster8"
"45620","ENSG00000242699","cluster8"
"45621","ENSG00000200528","cluster8"
"45622","ENSG00000286963","cluster8"
"45623","ENSG00000197644","cluster8"
"45624","ENSG00000264735","cluster8"
"45625","ENSG00000286440","cluster8"
"45626","ENSG00000260835","cluster8"
"45627","ENSG00000240419","cluster8"
"45628","ENSG00000259963","cluster8"
"45629","ENSG00000252080","cluster8"
"45630","ENSG00000200869","cluster8"
"45631","ENSG00000242278","cluster8"
"45632","ENSG00000260817","cluster8"
"45633","ENSG00000261007","cluster8"
"45634","ENSG00000273648","cluster8"
"45635","ENSG00000270440","cluster8"
"45636","ENSG00000267182","cluster8"
"45637","ENSG00000224153","cluster8"
"45638","ENSG00000260057","cluster8"
"45639","ENSG00000170279","cluster8"
"45640","ENSG00000284837","cluster8"
"45641","ENSG00000236154","cluster8"
"45642","ENSG00000233358","cluster8"
"45643","ENSG00000207394","cluster8"
"45644","ENSG00000235524","cluster8"
"45645","ENSG00000226794","cluster8"
"45646","ENSG00000235803","cluster8"
"45647","ENSG00000230755","cluster8"
"45648","ENSG00000228071","cluster8"
"45649","ENSG00000259929","cluster8"
"45650","ENSG00000280283","cluster8"
"45651","ENSG00000261555","cluster8"
"45652","ENSG00000260242","cluster8"
"45653","ENSG00000235746","cluster8"
"45654","ENSG00000213158","cluster8"
"45655","ENSG00000260120","cluster8"
"45656","ENSG00000261812","cluster8"
"45657","ENSG00000236091","cluster8"
"45658","ENSG00000171136","cluster8"
"45659","ENSG00000252886","cluster8"
"45660","ENSG00000234488","cluster8"
"45661","ENSG00000116745","cluster8"
"45662","ENSG00000228084","cluster8"
"45663","ENSG00000234130","cluster8"
"45664","ENSG00000124399","cluster8"
"45665","ENSG00000169777","cluster8"
"45666","ENSG00000273407","cluster8"
"45667","ENSG00000224761","cluster8"
"45668","ENSG00000213954","cluster8"
"45669","ENSG00000263969","cluster8"
"45670","ENSG00000244062","cluster8"
"45671","ENSG00000242836","cluster8"
"45672","ENSG00000249580","cluster8"
"45673","ENSG00000263637","cluster8"
"45674","ENSG00000273851","cluster8"
"45675","ENSG00000285919","cluster8"
"45676","ENSG00000203729","cluster8"
"45677","ENSG00000267533","cluster8"
"45678","ENSG00000214289","cluster8"
"45679","ENSG00000242049","cluster8"
"45680","ENSG00000286234","cluster8"
"45681","ENSG00000258537","cluster8"
"45682","ENSG00000258893","cluster8"
"45683","ENSG00000221932","cluster8"
"45684","ENSG00000255973","cluster8"
"45685","ENSG00000270713","cluster8"
"45686","ENSG00000250007","cluster8"
"45687","ENSG00000249976","cluster8"
"45688","ENSG00000259181","cluster8"
"45689","ENSG00000259441","cluster8"
"45690","ENSG00000234228","cluster8"
"45691","ENSG00000276121","cluster8"
"45692","ENSG00000223619","cluster8"
"45693","ENSG00000243234","cluster8"
"45694","ENSG00000232519","cluster8"
"45695","ENSG00000229001","cluster8"
"45696","ENSG00000272298","cluster8"
"45697","ENSG00000240311","cluster8"
"45698","ENSG00000285629","cluster8"
"45699","ENSG00000287955","cluster8"
"45700","ENSG00000227454","cluster8"
"45701","ENSG00000235433","cluster8"
"45702","ENSG00000249148","cluster8"
"45703","ENSG00000257067","cluster8"
"45704","ENSG00000286936","cluster8"
"45705","ENSG00000223718","cluster8"
"45706","ENSG00000253513","cluster8"
"45707","ENSG00000233888","cluster8"
"45708","ENSG00000287213","cluster8"
"45709","ENSG00000234213","cluster8"
"45710","ENSG00000213849","cluster8"
"45711","ENSG00000200376","cluster8"
"45712","ENSG00000275971","cluster8"
"45713","ENSG00000273640","cluster8"
"45714","ENSG00000271530","cluster8"
"45715","ENSG00000252409","cluster8"
"45716","ENSG00000206600","cluster8"
"45717","ENSG00000278586","cluster8"
"45718","ENSG00000276790","cluster8"
"45719","ENSG00000220157","cluster8"
"45720","ENSG00000277721","cluster8"
"45721","ENSG00000265815","cluster8"
"45722","ENSG00000199797","cluster8"
"45723","ENSG00000236712","cluster8"
"45724","ENSG00000228348","cluster8"
"45725","ENSG00000231023","cluster8"
"45726","ENSG00000255554","cluster8"
"45727","ENSG00000224321","cluster8"
"45728","ENSG00000177047","cluster8"
"45729","ENSG00000258857","cluster8"
"45730","ENSG00000220522","cluster8"
"45731","ENSG00000239694","cluster8"
"45732","ENSG00000270812","cluster8"
"45733","ENSG00000272657","cluster8"
"45734","ENSG00000270813","cluster8"
"45735","ENSG00000231458","cluster8"
"45736","ENSG00000270333","cluster8"
"45737","ENSG00000244139","cluster8"
"45738","ENSG00000240755","cluster8"
"45739","ENSG00000198738","cluster8"
"45740","ENSG00000224302","cluster8"
"45741","ENSG00000267224","cluster8"
"45742","ENSG00000278217","cluster8"
"45743","ENSG00000201607","cluster8"
"45744","ENSG00000200942","cluster8"
"45745","ENSG00000222267","cluster8"
"45746","ENSG00000252568","cluster8"
"45747","ENSG00000200839","cluster8"
"45748","ENSG00000252148","cluster8"
"45749","ENSG00000251834","cluster8"
"45750","ENSG00000201308","cluster8"
"45751","ENSG00000207494","cluster8"
"45752","ENSG00000199466","cluster8"
"45753","ENSG00000207237","cluster8"
"45754","ENSG00000212051","cluster8"
"45755","ENSG00000223309","cluster8"
"45756","ENSG00000207151","cluster8"
"45757","ENSG00000253437","cluster8"
"45758","ENSG00000251914","cluster8"
"45759","ENSG00000199145","cluster8"
"45760","ENSG00000199169","cluster8"
"45761","ENSG00000252824","cluster8"
"45762","ENSG00000222249","cluster8"
"45763","ENSG00000283564","cluster8"
"45764","ENSG00000222561","cluster8"
"45765","ENSG00000251768","cluster8"
"45766","ENSG00000207007","cluster8"
"45767","ENSG00000264468","cluster8"
"45768","ENSG00000238523","cluster8"
"45769","ENSG00000222305","cluster8"
"45770","ENSG00000202472","cluster8"
"45771","ENSG00000221552","cluster8"
"45772","ENSG00000207333","cluster8"
"45773","ENSG00000224886","cluster8"
"45774","ENSG00000279050","cluster8"
"45775","ENSG00000252326","cluster8"
"45776","ENSG00000252333","cluster8"
"45777","ENSG00000201441","cluster8"
"45778","ENSG00000273609","cluster8"
"45779","ENSG00000252534","cluster8"
"45780","ENSG00000273694","cluster8"
"45781","ENSG00000222788","cluster8"
"45782","ENSG00000239122","cluster8"
"45783","ENSG00000199357","cluster8"
"45784","ENSG00000201121","cluster8"
"45785","ENSG00000207295","cluster8"
"45786","ENSG00000207473","cluster8"
"45787","ENSG00000252950","cluster8"
"45788","ENSG00000265630","cluster8"
"45789","ENSG00000254771","cluster8"
"45790","ENSG00000252777","cluster8"
"45791","ENSG00000212345","cluster8"
"45792","ENSG00000201245","cluster8"
"45793","ENSG00000264566","cluster8"
"45794","ENSG00000264300","cluster8"
"45795","ENSG00000228807","cluster8"
"45796","ENSG00000252034","cluster8"
"45797","ENSG00000201372","cluster8"
"45798","ENSG00000249614","cluster8"
"45799","ENSG00000185631","cluster8"
"45800","ENSG00000242109","cluster8"
"45801","ENSG00000248543","cluster8"
"45802","ENSG00000257329","cluster8"
"45803","ENSG00000218208","cluster8"
"45804","ENSG00000277373","cluster8"
"45805","ENSG00000265188","cluster8"
"45806","ENSG00000277774","cluster8"
"45807","ENSG00000277340","cluster8"
"45808","ENSG00000277618","cluster8"
"45809","ENSG00000243613","cluster8"
"45810","ENSG00000276562","cluster8"
"45811","ENSG00000273940","cluster8"
"45812","ENSG00000258696","cluster8"
"45813","ENSG00000233037","cluster8"
"45814","ENSG00000213239","cluster8"
"45815","ENSG00000222579","cluster8"
"45816","ENSG00000222500","cluster8"
"45817","ENSG00000237306","cluster8"
"45818","ENSG00000212451","cluster8"
"45819","ENSG00000206922","cluster8"
"45820","ENSG00000208033","cluster8"
"45821","ENSG00000228349","cluster8"
"45822","ENSG00000271166","cluster8"
"45823","ENSG00000222419","cluster8"
"45824","ENSG00000200254","cluster8"
"45825","ENSG00000212625","cluster8"
"45826","ENSG00000263388","cluster8"
"45827","ENSG00000259160","cluster8"
"45828","ENSG00000201867","cluster8"
"45829","ENSG00000274967","cluster8"
"45830","ENSG00000212157","cluster8"
"45831","ENSG00000221091","cluster8"
"45832","ENSG00000207729","cluster8"
"45833","ENSG00000207369","cluster8"
"45834","ENSG00000206815","cluster8"
"45835","ENSG00000239989","cluster8"
"45836","ENSG00000206684","cluster8"
"45837","ENSG00000201747","cluster8"
"45838","ENSG00000206859","cluster8"
"45839","ENSG00000260252","cluster8"
"45840","ENSG00000212302","cluster8"
"45841","ENSG00000275681","cluster8"
"45842","ENSG00000207053","cluster8"
"45843","ENSG00000222506","cluster8"
"45844","ENSG00000207172","cluster8"
"45845","ENSG00000278418","cluster8"
"45846","ENSG00000273912","cluster8"
"45847","ENSG00000201421","cluster8"
"45848","ENSG00000252934","cluster8"
"45849","ENSG00000238417","cluster8"
"45850","ENSG00000206747","cluster8"
"45851","ENSG00000207426","cluster8"
"45852","ENSG00000206646","cluster8"
"45853","ENSG00000207430","cluster8"
"45854","ENSG00000238519","cluster8"
"45855","ENSG00000201483","cluster8"
"45856","ENSG00000284158","cluster8"
"45857","ENSG00000202322","cluster8"
"45858","ENSG00000259288","cluster8"
"45859","ENSG00000207160","cluster8"
"45860","ENSG00000276221","cluster8"
"45861","ENSG00000274098","cluster8"
"45862","ENSG00000201170","cluster8"
"45863","ENSG00000266676","cluster8"
"45864","ENSG00000279268","cluster8"
"45865","ENSG00000210709","cluster8"
"45866","ENSG00000243705","cluster8"
"45867","ENSG00000233536","cluster8"
"45868","ENSG00000252640","cluster8"
"45869","ENSG00000238906","cluster8"
"45870","ENSG00000267145","cluster8"
"45871","ENSG00000212499","cluster8"
"45872","ENSG00000236674","cluster8"
"45873","ENSG00000200356","cluster8"
"45874","ENSG00000207360","cluster8"
"45875","ENSG00000232208","cluster8"
"45876","ENSG00000278865","cluster8"
"45877","ENSG00000256280","cluster8"
"45878","ENSG00000267827","cluster8"
"45879","ENSG00000242052","cluster8"
"45880","ENSG00000268140","cluster8"
"45881","ENSG00000231970","cluster8"
"45882","ENSG00000219553","cluster8"
"45883","ENSG00000230758","cluster8"
"45884","ENSG00000207171","cluster8"
"45885","ENSG00000201566","cluster8"
"45886","ENSG00000207191","cluster8"
"45887","ENSG00000207375","cluster8"
"45888","ENSG00000230662","cluster8"
"45889","ENSG00000236852","cluster8"
"45890","ENSG00000284932","cluster8"
"45891","ENSG00000200732","cluster8"
"45892","ENSG00000202469","cluster8"
"45893","ENSG00000202361","cluster8"
"45894","ENSG00000212327","cluster8"
"45895","ENSG00000274197","cluster8"
"45896","ENSG00000223087","cluster8"
"45897","ENSG00000252220","cluster8"
"45898","ENSG00000200701","cluster8"
"45899","ENSG00000121089","cluster8"
"45900","ENSG00000277637","cluster8"
"45901","ENSG00000273818","cluster8"
"45902","ENSG00000230750","cluster8"
"45903","ENSG00000266580","cluster8"
"45904","ENSG00000266072","cluster8"
"45905","ENSG00000265333","cluster8"
"45906","ENSG00000277031","cluster8"
"45907","ENSG00000275107","cluster8"
"45908","ENSG00000264802","cluster8"
"45909","ENSG00000238041","cluster8"
"45910","ENSG00000282413","cluster8"
"45911","ENSG00000227198","cluster8"
"45912","ENSG00000275411","cluster8"
"45913","ENSG00000261434","cluster8"
"45914","ENSG00000233984","cluster8"
"45915","ENSG00000207134","cluster8"
"45916","ENSG00000274606","cluster8"
"45917","ENSG00000252713","cluster8"
"45918","ENSG00000274055","cluster8"
"45919","ENSG00000268357","cluster8"
"45920","ENSG00000269939","cluster8"
"45921","ENSG00000221680","cluster8"
"45922","ENSG00000274859","cluster8"
"45923","ENSG00000212385","cluster8"
"45924","ENSG00000255513","cluster8"
"45925","ENSG00000283371","cluster8"
"45926","ENSG00000259992","cluster8"
"45927","ENSG00000269811","cluster8"
"45928","ENSG00000285723","cluster8"
"45929","ENSG00000240761","cluster8"
"45930","ENSG00000285268","cluster8"
"45931","ENSG00000202335","cluster8"
"45932","ENSG00000254341","cluster8"
"45933","ENSG00000283867","cluster8"
"45934","ENSG00000274845","cluster8"
"45935","ENSG00000275146","cluster8"
"45936","ENSG00000284517","cluster8"
"45937","ENSG00000273420","cluster8"
"45938","ENSG00000268995","cluster8"
"45939","ENSG00000267756","cluster8"
"45940","ENSG00000260108","cluster8"
"45941","ENSG00000263647","cluster8"
"45942","ENSG00000228638","cluster8"
"45943","ENSG00000254944","cluster8"
"45944","ENSG00000244270","cluster8"
"45945","ENSG00000277320","cluster8"
"45946","ENSG00000276678","cluster8"
"45947","ENSG00000266449","cluster8"
"45948","ENSG00000202187","cluster8"
"45949","ENSG00000261288","cluster8"
"45950","ENSG00000200706","cluster8"
"45951","ENSG00000202290","cluster8"
"45952","ENSG00000252363","cluster8"
"45953","ENSG00000275667","cluster8"
"45954","ENSG00000264881","cluster8"
"45955","ENSG00000253022","cluster8"
"45956","ENSG00000252764","cluster8"
"45957","ENSG00000201558","cluster8"
"45958","ENSG00000224328","cluster8"
"45959","ENSG00000207789","cluster8"
"45960","ENSG00000266407","cluster8"
"45961","ENSG00000243930","cluster8"
"45962","ENSG00000270118","cluster8"
"45963","ENSG00000275360","cluster8"
"45964","ENSG00000244657","cluster8"
"45965","ENSG00000285794","cluster8"
"45966","ENSG00000251566","cluster8"
"45967","ENSG00000277446","cluster8"
"45968","ENSG00000273596","cluster8"
"45969","ENSG00000243015","cluster8"
"45970","ENSG00000264501","cluster8"
"45971","ENSG00000242865","cluster8"
"45972","ENSG00000264384","cluster8"
"45973","ENSG00000272346","cluster8"
"45974","ENSG00000285160","cluster8"
"45975","ENSG00000264810","cluster8"
"45976","ENSG00000263439","cluster8"
"45977","ENSG00000198984","cluster8"
"45978","ENSG00000277081","cluster8"
"45979","ENSG00000275231","cluster8"
"45980","ENSG00000255072","cluster8"
"45981","ENSG00000283845","cluster8"
"45982","ENSG00000284008","cluster8"
"45983","ENSG00000285522","cluster8"
"45984","ENSG00000284121","cluster8"
"45985","ENSG00000200320","cluster8"
"45986","ENSG00000284407","cluster8"
"45987","ENSG00000264293","cluster8"
"45988","ENSG00000275121","cluster8"
"45989","ENSG00000276771","cluster8"
"45990","ENSG00000207174","cluster8"
"45991","ENSG00000284584","cluster8"
"45992","ENSG00000276398","cluster8"
"45993","ENSG00000275372","cluster8"
"45994","ENSG00000285057","cluster8"
"45995","ENSG00000263764","cluster8"
"45996","ENSG00000275994","cluster8"
"45997","ENSG00000275558","cluster8"
"45998","ENSG00000277887","cluster8"
"45999","ENSG00000281311","cluster8"
"46000","ENSG00000241809","cluster8"
"46001","ENSG00000244295","cluster8"
"46002","ENSG00000242255","cluster8"
"46003","ENSG00000242398","cluster8"
"46004","ENSG00000277370","cluster8"
"46005","ENSG00000278261","cluster8"
"46006","ENSG00000274998","cluster8"
"46007","ENSG00000281808","cluster8"
"46008","ENSG00000288614","cluster8"
"46009","ENSG00000284427","cluster8"
"46010","ENSG00000284184","cluster8"
"46011","ENSG00000284054","cluster8"
"46012","ENSG00000283840","cluster8"
"46013","ENSG00000274582","cluster8"
"46014","ENSG00000199744","cluster8"
"46015","ENSG00000207112","cluster8"
"46016","ENSG00000280498","cluster8"
"46017","ENSG00000278274","cluster8"
"46018","ENSG00000284179","cluster8"
"46019","ENSG00000212579","cluster8"
"46020","ENSG00000279528","cluster8"
"46021","ENSG00000264346","cluster8"
"46022","ENSG00000258656","cluster8"
"46023","ENSG00000283721","cluster8"
"46024","ENSG00000284364","cluster8"
"46025","ENSG00000284125","cluster8"
"46026","ENSG00000239014","cluster8"
"46027","ENSG00000283941","cluster8"
"46028","ENSG00000252699","cluster8"
"46029","ENSG00000284570","cluster8"
"46030","ENSG00000284172","cluster8"
"46031","ENSG00000283936","cluster8"
"46032","ENSG00000283928","cluster8"
"46033","ENSG00000283829","cluster8"
"46034","ENSG00000277985","cluster8"
"46035","ENSG00000279507","cluster8"
"46036","ENSG00000206990","cluster8"
"46037","ENSG00000263776","cluster8"
"46038","ENSG00000284564","cluster8"
"46039","ENSG00000284361","cluster8"
"46040","ENSG00000284055","cluster8"
"46041","ENSG00000284265","cluster8"
"46042","ENSG00000277460","cluster8"
"46043","ENSG00000207051","cluster8"
"46044","ENSG00000274475","cluster8"
"46045","ENSG00000277846","cluster8"
"46046","ENSG00000288629","cluster8"
"46047","ENSG00000206680","cluster8"
"46048","ENSG00000207500","cluster8"
"46049","ENSG00000273942","cluster8"
"46050","ENSG00000275915","cluster8"
"46051","ENSG00000284190","cluster8"
"46052","ENSG00000276610","cluster8"
"46053","ENSG00000278715","cluster8"
"46054","ENSG00000200842","cluster8"
"46055","ENSG00000278527","cluster8"
"46056","ENSG00000288644","cluster8"
"46057","ENSG00000275996","cluster8"
"46058","ENSG00000212027","cluster8"
"46059","ENSG00000284261","cluster8"
"46060","ENSG00000284259","cluster8"
"46061","ENSG00000283923","cluster8"
"46062","ENSG00000276314","cluster8"
"46063","ENSG00000274544","cluster8"
"46064","ENSG00000268593","cluster8"
"46065","ENSG00000238942","cluster8"
"46066","ENSG00000230673","cluster8"
"46067","ENSG00000212588","cluster8"
"46068","ENSG00000212304","cluster8"
"46069","ENSG00000207241","cluster8"
"46070","ENSG00000206620","cluster8"
"46071","ENSG00000206611","cluster8"
"46072","ENSG00000200418","cluster8"
"46073","ENSG00000200623","cluster8"
"46074","ENSG00000207332","cluster8"
"46075","ENSG00000284424","cluster8"
"46076","ENSG00000284146","cluster8"
"46077","ENSG00000206602","cluster8"
"46078","ENSG00000264049","cluster8"
"46079","ENSG00000284284","cluster8"
"46080","ENSG00000201403","cluster8"
"46081","ENSG00000263597","cluster8"
"46082","ENSG00000207118","cluster8"
"46083","ENSG00000202093","cluster8"
"46084","ENSG00000284840","cluster8"
"46085","ENSG00000284596","cluster8"
"46086","ENSG00000277916","cluster8"
"46087","ENSG00000275072","cluster8"
